"id";"oil_field";"tag_key";"tag_value";"last_update";"last_actual_update";"description";"note";"status"
"54";"CPPN";"PRESSURE_KSU1";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"55";"CPPN";"PRESSURE_KSU2";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"56";"CPPN";"PRESSURE_OG1";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"57";"CPPN";"PRESSURE_GS1";"0.346498817205";"2020-01-24 16:32:27";"2020-01-24 11:32:51";"";"";"D"
"58";"CPPN";"TOP_PRESSURE_NGS2";"0";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"59";"CPPN";"PRESSURE_GS3";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"60";"CPPN";"PRESSURE_GS2";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"61";"CPPN";"TOP_PRESSURE_NGS3";"0";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"62";"CPPN";"TOP_PRESSURE_NGS1";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"63";"CPPN";"LEVEL_ED1";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"64";"CPPN";"STATUS_OF_PUMP4";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"65";"CPPN";"STATUS_OF_PUMP3";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"66";"CPPN";"STATUS_OF_PUMP6";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"67";"CPPN";"STATUS_OF_PUMP5";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"68";"CPPN";"STATUS_OF_PUMP8";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"69";"CPPN";"STATUS_OF_PUMP7";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"70";"CPPN";"STATUS_OF_PUMP9";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"71";"CPPN";"PRESSURE_UPS1";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"72";"CPPN";"PRESSURE_UPS2";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"73";"CPPN";"PRESSURE_UPS3";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"74";"CPPN";"STATUS_OF_PUMP2";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"75";"CPPN";"PRESSURE_UPS4";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"76";"CPPN";"STATUS_OF_PUMP1";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"77";"CPPN";"PRESSURE_UPS5";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"78";"CPPN";"PRESSURE_UPS6";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"79";"CPPN";"PRESSURE_OG3";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"80";"CPPN";"PRESSURE_OG2";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"81";"CPPN";"PRESSURE_OG5";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"82";"CPPN";"PRESSURE_OG4";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"83";"CPPN";"PRESSURE_KSU3";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"84";"CPPN";"PRESSURE_OG6";"None";"2020-01-24 16:32:27";"2020-01-24 17:32:27";"";"";"D"
"115";"UPPV";"FLOW411";"None";"2020-01-24 16:20:55";"2020-01-24 17:20:55";"";"";"D"
"116";"UPPV";"SUMM_FLOW";"None";"2020-01-24 16:20:55";"2020-01-24 17:20:55";"";"";"D"
"322";"VMT";"PT05_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"323";"VMT";"RashodomerOil_current";"0.0";"2022-05-15 22:27:48";"2022-05-15 17:55:30";"";"";"A"
"324";"VMT";"LIT04_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"325";"VMT";"Makat_VRP_CurrentWater64";"0.51422906";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"326";"VMT";"Makat_ASUTP_Rez_WO5_Mass";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"327";"VMT";"PT01_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"328";"VMT";"CurrentOil";"1225375";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"329";"VMT";"LIT01_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"330";"VMT";"Makat_ASUTP_Rez_Oil1_Scale";"444.8";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"331";"VMT";"Makat_ASUTP_Rez_Oil4_Mass";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"332";"VMT";"RashodomerOil_total";"1606534.0";"2022-05-15 22:27:48";"2022-05-15 17:55:30";"";"";"A"
"333";"VMT";"Rez_WO6_Mass";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"334";"VMT";"Makat_ASUTP_Rez_Oil7_Mass";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"335";"VMT";"Rez_WO6_Level_Oil";"832";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"336";"VMT";"RashodomerOil_density";"857.600341797";"2022-05-15 22:27:48";"2022-05-15 19:26:40";"";"";"A"
"337";"VMT";"TotalWaterPPDNasosnaya";"19439.98";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"338";"VMT";"Rez_Oil9_Mass";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"339";"VMT";"PT06_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"340";"VMT";"LIT05_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"341";"VMT";"PT25_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"342";"VMT";"Makat_VRP_CurrentWater6761";"2.21561";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"343";"VMT";"Makat_VRP_Total_PPD_Krohne";"2217734";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"344";"VMT";"Makat_VRP_Current_PPD_Krohne";"95.95";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"345";"VMT";"PT17_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"346";"VMT";"RashodomerOil_total2";"1895960.0";"2022-05-15 22:27:48";"2022-05-15 17:55:30";"";"";"A"
"347";"VMT";"Current_PPD_Krohne";"98.3505401611";"2022-05-15 22:27:48";"2022-05-15 19:26:39";"";"";"A"
"348";"VMT";"Makat_VRP_TotalWater64";"256.44";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"349";"VMT";"CurrentWaterPPDNasosnaya";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"350";"VMT";"Total_PPD_Krohne";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"351";"VMT";"LIT03_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"352";"VMT";"Rez_WO6_Scale_Wat";"532";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"353";"VMT";"Makat_ASUTP_Rez_Oil7_Scale";"168";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"354";"VMT";"Rez_Wat8_V_Grad";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"355";"VMT";"Rez_Oil9_Scale";"423.5";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"356";"VMT";"Makat_ASUTP_Rez_Oil1_Mass1";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"357";"VMT";"Rez_Wat8_Scale";"386.1";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"358";"VMT";"Makat_ASUTP_Rez_WO5_Scale";"597.8";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"359";"VMT";"Makat_VRP_TotalWater6761";"1035.22";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"360";"VMT";"LIT04M_AI_scaled";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"361";"VMT";"TotalOil";"756939.9";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"400";"ZHT";"C_JNTLP_RVS1_LIT101_Level";"4.66401";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"401";"ZHT";"C_JNTLP_OIL_Температура";"13.944366";"2020-01-22 11:08:16";"0000-00-00 00:00:00";"";"";"D"
"402";"ZHT";"C_JNTLP_OIL_Объемный_расход";"49.68269";"2020-01-22 11:08:16";"0000-00-00 00:00:00";"";"";"D"
"403";"ZHT";"JNTLP_MS_00_HFQT_02_TOTAL";"0.0";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"404";"ZHT";"JNTLP_MS_00_HFQT_01_TOTAL";"20.0";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"405";"ZHT";"C_JNTLP_RVS2_LIT102_Level";"2.1919131";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"406";"ZHT";"C_JNTLP_OIL_Сумматор_3";"5.6676448E8";"2020-01-22 11:08:16";"0000-00-00 00:00:00";"";"";"D"
"407";"ZHT";"C_JNTLP_OIL_Сумматор_1";"566764.6";"2020-01-22 11:08:16";"0000-00-00 00:00:00";"";"";"D"
"408";"ZHT";"C_JNTLP_OIL_Плотность";"1.1526835";"2020-01-22 11:08:16";"0000-00-00 00:00:00";"";"";"D"
"409";"ZHT";"C_JNTLP_OIL_Сумматор_2";"530114.1";"2020-01-22 11:08:16";"0000-00-00 00:00:00";"";"";"D"
"410";"ZHT";"C_JNTLP_RVS2_LIT103_Level";"8.995624";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"411";"ZHT";"C_JNTLP_OIL_Концентрация";"8.810922";"2020-01-22 11:08:16";"0000-00-00 00:00:00";"";"";"D"
"412";"ZHT";"C_JNTLP_OIL_Массовый_расход";"56.676907";"2020-01-22 11:08:16";"0000-00-00 00:00:00";"";"";"D"
"413";"ZHT";"Sev_Janatalap_FIT_102_SV";"0.15284511";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"414";"ZHT";"Sev_Janatalap_FIT_101_TV";"559728.06";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"415";"ZHT";"Sev_Janatalap_FIT_102_TV";"30013.207";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"416";"ZHT";"JNTLP_MS_00_HFQT_01";"2.27323366E9";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"417";"ZHT";"PIW330_G";"36";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"418";"ZHT";"Sev_Janatalap_FIT_101_PV";"30.158678";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"419";"ZHT";"Sev_Janatalap_FIT_102_PV";"-82.05349";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"420";"ZHT";"Sev_Janatalap_FIT_101_QV";"580506.75";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"421";"ZHT";"Sev_Janatalap_FIT_102_QV";"28705.87";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"422";"ZHT";"Sev_Janatalap_FIT_101_SV";"1121.0935";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"423";"ZHT";"2H_C_JNTLP_Water_cut";"0.0";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"424";"ZHT";"2H_C_JNTLP_Temperature";"0.0";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"425";"ZHT";"2H_C_JNTLP_Density";"0.0";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"426";"ZHT";"2H_C_JNTLP_Mass";"0.0";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"427";"ZHT";"2H_C_JNTLP_Total";"0.0";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"428";"ZHT";"2H_C_JNTLP_Value";"0.0";"2020-03-15 23:27:27";"0000-00-00 00:00:00";"";"";"D"
"429";"VMT";"GZU4_Debit";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"430";"VMT";"GZU1_TimeArh";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"431";"VMT";"JABBJT_MU359_CodeSKV1";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"432";"VMT";"GZU3_States";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"433";"VMT";"GZU1_States";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"434";"VMT";"GZU5_DebitDay";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"435";"VMT";"GZU4_PIR";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"436";"VMT";"AI_PRESSURE_IN_KOLEKTOR";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"437";"VMT";"GZU5_States";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"438";"VMT";"GZU4_States";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"440";"VMT";"Arh_obvodn_Zu31";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"441";"VMT";"Arh_obvodn_Zu30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"442";"VMT";"GZU5_TimeArh";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"443";"VMT";"JABBJT_MU359_PositionPSM";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"444";"VMT";"JABBJT_MU359_arcNumOTV";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"445";"VMT";"f_nefti";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"446";"VMT";"DR_N_REPORT";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"447";"VMT";"GZU3_Time";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"448";"VMT";"JABBJT_MU359_DebitOilMass_OneCycle";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"449";"VMT";"f_gaz";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"450";"VMT";"Zhidkost_T_SUT";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"451";"VMT";"Otvod_PSM_Zu31";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"452";"VMT";"JABBJT_MU359_BeginS";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"453";"VMT";"Otvod_PSM_Zu30";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"455";"VMT";"GZU3_DebitDay";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"456";"VMT";"GZU3_SetTime";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"457";"VMT";"Arh_gaz_Zu30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"458";"VMT";"GZU5_PIR";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"459";"VMT";"GZU1_Debit";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"460";"VMT";"GZU3_F";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"461";"VMT";"JABBJT_MU359_CodeSKV_OneCycle";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"462";"VMT";"JABBJT_MU359_arcDebitLiquidVolume";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"463";"VMT";"GZU3_PIR";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"464";"VMT";"Debet_m3VSut_30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"465";"VMT";"Debet_m3VSut_31";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"466";"VMT";"Arh_time_Zu31";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"467";"VMT";"Arh_time_Zu30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"468";"VMT";"Arh_m3cyt_Zu30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"469";"VMT";"Arh_plotn_Zu30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"470";"VMT";"GZU5_Time";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"471";"VMT";"Arh_plotn_Zu31";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"472";"VMT";"Arh_gaz_Zu31";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"474";"VMT";"DR_YY_MEAS";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"475";"VMT";"Time_Zu31";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"476";"VMT";"Time_Zu30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"477";"VMT";"Arh_m3cyt_Zu31";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"478";"VMT";"GZU5_Debit";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"479";"VMT";"GZU1_PIR";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"480";"VMT";"GZU3_Debit";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"481";"VMT";"JABBJT_MU359_BP1_P_Collector";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"482";"VMT";"GZU4_SetTime";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"483";"VMT";"f_plotnost";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"485";"VMT";"GZU4_F";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"486";"VMT";"GZU3_TimeArh";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"487";"VMT";"Arh_well_Zu30";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"488";"VMT";"RPJ_Zu1";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"489";"VMT";"Arh_well_Zu31";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"490";"VMT";"Obvodn_Zu31";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"491";"VMT";"Arh_tonsyt_Zu30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"492";"VMT";"Arh_tonsyt_Zu31";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"493";"VMT";"VODA_T_SUT";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"494";"VMT";"JABBJT_MU359_ExpiredTime";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"495";"VMT";"GZU1_DebitDay";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"496";"VMT";"GZU1_SetTime";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"497";"VMT";"f_zhidk_m3";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"498";"VMT";"GZU1_Time";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"499";"VMT";"Arh_otvod_Zu30";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"500";"VMT";"GZU4_Time";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"501";"VMT";"Arh_otvod_Zu31";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"502";"VMT";"GZU5_SetTime";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"503";"VMT";"JABBJT_MU359_arcAverageLiquidDensity";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"504";"VMT";"GZU4_DebitDay";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"505";"VMT";"GZU1_F";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"506";"VMT";"GZU4_TimeArh";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"507";"VMT";"GZU5_F";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"508";"VMT";"zad_vremia";"0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"509";"VMT";"RPJ_Zu30";"0.0";"2020-02-18 09:32:23";"0000-00-00 00:00:00";"";"";"D"
"522";"ZHT";"JABBJT_MU360.SKV_ZAM";"8";"2022-05-15 22:25:33";"2022-05-15 16:05:01";"ГЗУ360";"";"A"
"867";"ZHT";"JABBJT_MU359.arcNumOTV";"14";"2022-05-15 22:25:33";"2022-05-15 14:09:03";"ГЗУ359";"";"A"
"868";"ZHT";"JABBJT_MU359.arcDebitLiquidVolume";"22";"2022-05-15 22:25:33";"2022-05-15 14:09:03";"ГЗУ359";"";"A"
"869";"ZHT";"JABBJT_MU359.PositionPSM";"1";"2022-05-15 22:25:33";"2022-05-15 14:09:08";"ГЗУ359";"";"A"
"870";"ZHT";"JABBJT_MU359.BP1_P_Collector";"21";"2022-05-15 22:25:33";"2022-05-15 17:15:55";"ГЗУ359";"";"A"
"871";"ZHT";"JABBJT_MU359.TempS";"231";"2022-05-15 22:25:33";"2022-05-15 17:19:37";"ГЗУ359";"";"A"
"886";"ZHT";"JABBJT_MU360.TT_01_XQ01";"17.2573833466";"2022-05-15 22:25:33";"2022-05-15 12:25:19";"ГЗУ360";"";"A"
"887";"ZHT";"JABBJT_MU360.PIT_01_XQ01";"0.183646395802";"2022-05-15 22:25:33";"2022-05-15 17:25:18";"ГЗУ360";"";"A"
"888";"ZHT";"JABBJT_MU360.OSTAVSH_VR_ZAMERA";"9931";"2022-05-15 22:25:32";"2022-05-15 12:25:19";"ГЗУ360";"";"A"
"921";"ZHT";"JABBJT_MU362.SKV_ZAM";"5";"2022-05-15 22:25:33";"2022-05-15 13:35:29";"ГЗУ362";"";"A"
"922";"ZHT";"JABBJT_MU362.TT_01_XQ01";"22.0927391052";"2022-05-15 22:25:33";"2022-05-15 17:25:18";"ГЗУ362";"";"A"
"923";"ZHT";"JABBJT_MU362.PIT_01_XQ01";"0.161632016301";"2022-05-15 22:25:33";"2022-05-15 17:25:17";"ГЗУ362";"";"A"
"924";"ZHT";"JABBJT_MU362.OSTAVSH_VR_ZAMERA";"994";"2022-05-15 22:25:33";"2022-05-15 12:25:19";"ГЗУ362";"";"A"
"957";"ZHT";"JABBJT_MU364.SKV_ZAM";"1";"2022-05-15 22:25:33";"2022-05-13 05:14:54";"ГЗУ364";"";"A"
"958";"ZHT";"JABBJT_MU364.TT_01_XQ01";"5.499958992";"2022-05-15 22:25:33";"2022-05-13 05:14:54";"ГЗУ364";"";"A"
"959";"ZHT";"JABBJT_MU364.PIT_01_XQ01";"0.0";"2022-05-15 22:25:33";"2022-05-13 05:14:54";"ГЗУ364";"";"A"
"960";"ZHT";"JABBJT_MU364.OSTAVSH_VR_ZAMERA";"9884";"2022-05-15 22:25:33";"2022-05-15 12:25:19";"ГЗУ364";"";"A"
"975";"ZHT";"JABBJT_MU365.SKV_ZAM";"0";"2022-05-15 22:25:33";"2022-05-13 05:14:54";"";"";"A"
"976";"ZHT";"JABBJT_MU365.TT_01_XQ01";"0.0";"2022-05-15 22:25:33";"2022-05-13 05:14:54";"";"";"A"
"977";"ZHT";"JABBJT_MU365.PIT_01_XQ01";"0.0";"2022-05-15 22:25:33";"2022-05-13 05:14:54";"";"";"A"
"978";"ZHT";"JABBJT_MU365.OSTAVSH_VR_ZAMERA";"0";"2022-05-15 22:25:33";"2022-05-15 12:25:19";"";"";"A"
"1011";"ZHT";"JABBJT_MU367.SKV_ZAM";"6";"2022-05-15 22:25:33";"2022-05-15 16:05:00";"ГЗУ367";"";"A"
"1012";"ZHT";"JABBJT_MU367.TT_01_XQ01";"24.969783783";"2022-05-15 22:25:33";"2022-05-15 17:25:14";"ГЗУ367";"";"A"
"1013";"ZHT";"JABBJT_MU367.PIT_01_XQ01";"0.14715924859";"2022-05-15 22:25:33";"2022-05-15 17:25:18";"ГЗУ367";"";"A"
"1014";"ZHT";"JABBJT_MU367.OSTAVSH_VR_ZAMERA";"2469";"2022-05-15 22:25:33";"2022-05-15 12:25:19";"ГЗУ367";"";"A"
"1029";"ZHT";"JABBJT_MU369.SKV_ZAM";"2";"2022-05-15 22:25:33";"2022-05-15 15:56:05";"ГЗУ369";"";"A"
"1030";"ZHT";"JABBJT_MU369.TT_01_XQ01";"22.0189933777";"2022-05-15 22:25:33";"2022-05-15 17:25:05";"ГЗУ369";"";"A"
"1031";"ZHT";"JABBJT_MU369.PIT_01_XQ01";"0.172547772527";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"ГЗУ369";"";"A"
"1032";"ZHT";"JABBJT_MU369.OSTAVSH_VR_ZAMERA";"1954";"2022-05-15 22:25:33";"2022-05-15 12:25:19";"ГЗУ369";"";"A"
"1034";"ZHT";"JABBJT_MU370.arcDebitLiquidVolume";"12";"2022-05-15 22:25:33";"2022-05-15 16:40:06";"ГЗУ370";"";"A"
"1035";"ZHT";"JABBJT_MU370.PositionPSM";"9";"2022-05-15 22:25:33";"2022-05-15 16:44:21";"ГЗУ370";"";"A"
"1036";"ZHT";"JABBJT_MU370.BP1_P_Collector";"17";"2022-05-15 22:25:33";"2022-05-15 17:08:40";"ГЗУ370";"";"A"
"1037";"ZHT";"JABBJT_MU370.TempS";"221";"2022-05-15 22:25:33";"2022-05-15 17:23:27";"ГЗУ370";"";"A"
